store_id,d,revenue
TX_2,2014-02-25,8853.91
TX_2,2014-02-26,7633.36
TX_2,2014-02-27,8718.27
TX_2,2014-02-28,10580.880000000001
TX_2,2014-03-01,12855.98
TX_2,2014-03-02,12173.38
TX_2,2014-03-03,9835.25
TX_2,2014-03-04,7388.08
TX_2,2014-03-05,9363.460000000001
TX_2,2014-03-06,9012.54
TX_2,2014-03-07,9684.25
TX_2,2014-03-08,12201.75
TX_2,2014-03-09,15306.16
TX_2,2014-03-10,10461.45
TX_2,2014-03-11,9808.75
TX_2,2014-03-12,9913.15
TX_2,2014-03-13,10446.09
TX_2,2014-03-14,9831.67
TX_2,2014-03-15,11892.54
TX_2,2014-03-16,14245.92
TX_2,2014-03-17,10036.08
TX_2,2014-03-18,9004.35
TX_2,2014-03-19,9277.6
TX_2,2014-03-20,8753.81
TX_2,2014-03-21,9724.47
TX_2,2014-03-22,10914.880000000001
TX_2,2014-03-23,12910.66
TX_2,2014-03-24,9814.55
TX_2,2014-03-25,8920.53
TX_2,2014-03-26,3566.96
TX_2,2014-03-27,12554.66
TX_2,2014-03-28,8968.6
TX_2,2014-03-29,10713.75
TX_2,2014-03-30,13001.26
TX_2,2014-03-31,9304.78
TX_2,2014-04-01,9459.17
TX_2,2014-04-02,8366.11
TX_2,2014-04-03,9058.2
TX_2,2014-04-04,9687.79
TX_2,2014-04-05,12180.88
TX_2,2014-04-06,13869.47
TX_2,2014-04-07,10462.44
TX_2,2014-04-08,8996.23
TX_2,2014-04-09,9394.1
TX_2,2014-04-10,8766.68
TX_2,2014-04-11,10604.17
TX_2,2014-04-12,12920.03
TX_2,2014-04-13,14584.26
TX_2,2014-04-14,8915.39
TX_2,2014-04-15,11026.87
TX_2,2014-04-16,9754.03
TX_2,2014-04-17,9207.06
TX_2,2014-04-18,11937.04
TX_2,2014-04-19,13397.01
TX_2,2014-04-20,12845.66
TX_2,2014-04-21,9246.45
TX_2,2014-04-22,9728.65
TX_2,2014-04-23,8945.41
TX_2,2014-04-24,9226.36
TX_2,2014-04-25,10446.89
TX_2,2014-04-26,12094.11
TX_2,2014-04-27,12188.11
TX_2,2014-04-28,9455.460000000001
TX_2,2014-04-29,8690.45
TX_2,2014-04-30,8555.72
TX_2,2014-05-01,9751.36
TX_2,2014-05-02,10162.95
TX_2,2014-05-03,12198.880000000001
TX_2,2014-05-04,13185.41
TX_2,2014-05-05,10183.61
TX_2,2014-05-06,9432.6
TX_2,2014-05-07,9805.68
TX_2,2014-05-08,8923.55
TX_2,2014-05-09,9705.98
TX_2,2014-05-10,11853.12
TX_2,2014-05-11,11939.2
TX_2,2014-05-12,9910.77
TX_2,2014-05-13,9438.73
TX_2,2014-05-14,8980.81
TX_2,2014-05-15,9268.61
TX_2,2014-05-16,9409.34
TX_2,2014-05-17,11005.43
TX_2,2014-05-18,13313.79
TX_2,2014-05-19,9753.39
TX_2,2014-05-20,8995.1
TX_2,2014-05-21,8481.92
TX_2,2014-05-22,8886.55
TX_2,2014-05-23,10144.14
TX_2,2014-05-24,12049.33
TX_2,2014-05-25,11439.880000000001
TX_2,2014-05-26,10732.92
TX_2,2014-05-27,8479.08
TX_2,2014-05-28,8706.81
TX_2,2014-05-29,8616.31
TX_2,2014-05-30,9566.33
TX_2,2014-05-31,11845.42
TX_2,2014-06-01,13271.33
TX_2,2014-06-02,10087.84
TX_2,2014-06-03,10088.44
TX_2,2014-06-04,9385.15
TX_2,2014-06-05,10385.09
TX_2,2014-06-06,8824.09
TX_2,2014-06-07,15789.130000000001
TX_2,2014-06-08,12699.4
TX_2,2014-06-09,10308.7
TX_2,2014-06-10,9203.4
TX_2,2014-06-11,10175.89
TX_2,2014-06-12,10164.85
TX_2,2014-06-13,11487.47
TX_2,2014-06-14,12978.97
TX_2,2014-06-15,13058.3
TX_2,2014-06-16,10484.22
TX_2,2014-06-17,8914.91
TX_2,2014-06-18,8939.05
TX_2,2014-06-19,10117.31
TX_2,2014-06-20,11190.31
TX_2,2014-06-21,12364.0
TX_2,2014-06-22,12599.06
TX_2,2014-06-23,9401.78
TX_2,2014-06-24,7966.26
TX_2,2014-06-25,8364.61
TX_2,2014-06-26,9043.62
TX_2,2014-06-27,10279.84
TX_2,2014-06-28,10999.62
TX_2,2014-06-29,11070.19
TX_2,2014-06-30,10108.130000000001
TX_2,2014-07-01,10793.4
TX_2,2014-07-02,9701.45
TX_2,2014-07-03,13589.82
TX_2,2014-07-04,12480.15
TX_2,2014-07-05,10891.130000000001
TX_2,2014-07-06,11891.710000000001
TX_2,2014-07-07,11377.45
TX_2,2014-07-08,9120.0
TX_2,2014-07-09,10986.73
TX_2,2014-07-10,9743.460000000001
TX_2,2014-07-11,10964.86
TX_2,2014-07-12,13689.37
TX_2,2014-07-13,12810.84
TX_2,2014-07-14,10460.51
TX_2,2014-07-15,9796.38
TX_2,2014-07-16,10141.37
TX_2,2014-07-17,9843.16
TX_2,2014-07-18,10677.65
TX_2,2014-07-19,12446.89
TX_2,2014-07-20,12544.54
TX_2,2014-07-21,9780.08
TX_2,2014-07-22,8980.54
TX_2,2014-07-23,9435.86
TX_2,2014-07-24,8159.99
TX_2,2014-07-25,10149.05
TX_2,2014-07-26,11522.26
TX_2,2014-07-27,12365.64
TX_2,2014-07-28,9657.960000000001
TX_2,2014-07-29,9048.94
TX_2,2014-07-30,8949.26
TX_2,2014-07-31,9041.55
TX_2,2014-08-01,12381.73
TX_2,2014-08-02,12848.5
TX_2,2014-08-03,12845.4
TX_2,2014-08-04,9440.25
TX_2,2014-08-05,10026.7
TX_2,2014-08-06,10039.74
TX_2,2014-08-07,9677.710000000001
TX_2,2014-08-08,10786.54
TX_2,2014-08-09,12136.81
TX_2,2014-08-10,12382.630000000001
TX_2,2014-08-11,10406.14
TX_2,2014-08-12,9573.19
TX_2,2014-08-13,9906.47
TX_2,2014-08-14,9539.35
TX_2,2014-08-15,10893.49
TX_2,2014-08-16,13158.48
TX_2,2014-08-17,13521.47
TX_2,2014-08-18,9716.04
TX_2,2014-08-19,8741.17
TX_2,2014-08-20,9004.12
TX_2,2014-08-21,9863.78
TX_2,2014-08-22,10945.9
TX_2,2014-08-23,13157.56
TX_2,2014-08-24,14621.06
TX_2,2014-08-25,10527.14
TX_2,2014-08-26,9290.18
TX_2,2014-08-27,7812.2
TX_2,2014-08-28,9090.51
TX_2,2014-08-29,9967.8
TX_2,2014-08-30,12613.38
TX_2,2014-08-31,11062.130000000001
TX_2,2014-09-01,14056.85
TX_2,2014-09-02,9022.9
TX_2,2014-09-03,10381.99
TX_2,2014-09-04,8971.2
TX_2,2014-09-05,9674.69
TX_2,2014-09-06,13567.44
TX_2,2014-09-07,14500.710000000001
TX_2,2014-09-08,10219.74
TX_2,2014-09-09,9470.54
TX_2,2014-09-10,9274.77
TX_2,2014-09-11,9931.97
TX_2,2014-09-12,10669.91
TX_2,2014-09-13,14814.51
TX_2,2014-09-14,13990.59
TX_2,2014-09-15,10665.22
TX_2,2014-09-16,8059.06
TX_2,2014-09-17,8394.0
TX_2,2014-09-18,7572.79
TX_2,2014-09-19,10152.0
TX_2,2014-09-20,12651.51
TX_2,2014-09-21,13364.02
TX_2,2014-09-22,9283.65
TX_2,2014-09-23,8407.65
TX_2,2014-09-24,8498.79
TX_2,2014-09-25,8789.34
TX_2,2014-09-26,9692.85
TX_2,2014-09-27,11872.14
TX_2,2014-09-28,12321.25
TX_2,2014-09-29,9046.39
TX_2,2014-09-30,8328.35
TX_2,2014-10-01,10209.66
TX_2,2014-10-02,9228.2
TX_2,2014-10-03,12012.49
TX_2,2014-10-04,12898.91
TX_2,2014-10-05,14440.18
TX_2,2014-10-06,10190.65
TX_2,2014-10-07,10418.33
TX_2,2014-10-08,9257.91
TX_2,2014-10-09,9360.26
TX_2,2014-10-10,9598.07
TX_2,2014-10-11,14235.69
TX_2,2014-10-12,15116.460000000001
TX_2,2014-10-13,11474.78
TX_2,2014-10-14,9502.6
TX_2,2014-10-15,10503.630000000001
TX_2,2014-10-16,8896.58
TX_2,2014-10-17,10090.25
TX_2,2014-10-18,12342.9
TX_2,2014-10-19,14240.19
TX_2,2014-10-20,10569.09
TX_2,2014-10-21,8844.14
TX_2,2014-10-22,8808.17
TX_2,2014-10-23,8846.08
TX_2,2014-10-24,10005.48
TX_2,2014-10-25,11454.14
TX_2,2014-10-26,13963.91
TX_2,2014-10-27,9216.44
TX_2,2014-10-28,9110.81
TX_2,2014-10-29,9082.380000000001
TX_2,2014-10-30,9066.49
TX_2,2014-10-31,9947.15
TX_2,2014-11-01,12392.86
TX_2,2014-11-02,12911.35
TX_2,2014-11-03,10826.18
TX_2,2014-11-04,9142.35
TX_2,2014-11-05,8505.43
TX_2,2014-11-06,10019.16
TX_2,2014-11-07,10765.14
TX_2,2014-11-08,11869.54
TX_2,2014-11-09,14610.54
TX_2,2014-11-10,10417.44
TX_2,2014-11-11,9073.93
TX_2,2014-11-12,8574.55
TX_2,2014-11-13,10218.710000000001
TX_2,2014-11-14,9831.06
TX_2,2014-11-15,12123.64
TX_2,2014-11-16,14125.85
TX_2,2014-11-17,10061.54
TX_2,2014-11-18,8816.210000000001
TX_2,2014-11-19,8721.07
TX_2,2014-11-20,8154.49
TX_2,2014-11-21,9562.72
TX_2,2014-11-22,12617.83
TX_2,2014-11-23,11832.55
TX_2,2014-11-24,9765.69
TX_2,2014-11-25,8967.18
TX_2,2014-11-26,11179.06
TX_2,2014-11-27,7930.82
TX_2,2014-11-28,7605.57
TX_2,2014-11-29,9463.6
TX_2,2014-11-30,11305.2
TX_2,2014-12-01,10328.56
TX_2,2014-12-02,8577.65
TX_2,2014-12-03,9679.03
TX_2,2014-12-04,8716.79
TX_2,2014-12-05,9284.23
TX_2,2014-12-06,12573.34
TX_2,2014-12-07,13193.53
TX_2,2014-12-08,10357.43
TX_2,2014-12-09,9256.42
TX_2,2014-12-10,8235.27
TX_2,2014-12-11,8947.49
TX_2,2014-12-12,10235.83
TX_2,2014-12-13,12502.82
TX_2,2014-12-14,13545.25
TX_2,2014-12-15,11550.67
TX_2,2014-12-16,9503.82
TX_2,2014-12-17,10176.06
TX_2,2014-12-18,10239.9
TX_2,2014-12-19,8562.52
TX_2,2014-12-20,12453.92
TX_2,2014-12-21,11939.51
TX_2,2014-12-22,10288.65
TX_2,2014-12-23,10412.02
TX_2,2014-12-24,10157.87
TX_2,2014-12-25,12.100000000000001
TX_2,2014-12-26,11865.3
TX_2,2014-12-27,9870.42
TX_2,2014-12-28,9173.33
TX_2,2014-12-29,10288.75
TX_2,2014-12-30,10822.12
TX_2,2014-12-31,10737.02
TX_2,2015-01-01,8356.42
TX_2,2015-01-02,11587.44
TX_2,2015-01-03,12535.29
TX_2,2015-01-04,11936.47
TX_2,2015-01-05,10618.32
TX_2,2015-01-06,9851.49
TX_2,2015-01-07,9978.14
TX_2,2015-01-08,8061.400000000001
TX_2,2015-01-09,10046.44
TX_2,2015-01-10,12591.83
TX_2,2015-01-11,13392.64
TX_2,2015-01-12,10855.47
TX_2,2015-01-13,9381.0
TX_2,2015-01-14,8490.67
TX_2,2015-01-15,10513.65
TX_2,2015-01-16,9994.92
TX_2,2015-01-17,13059.05
TX_2,2015-01-18,13806.81
TX_2,2015-01-19,11147.99
TX_2,2015-01-20,8306.85
TX_2,2015-01-21,8345.34
TX_2,2015-01-22,6951.8
TX_2,2015-01-23,10695.24
TX_2,2015-01-24,13394.87
TX_2,2015-01-25,13600.51
TX_2,2015-01-26,9375.9
TX_2,2015-01-27,8296.31
TX_2,2015-01-28,7984.26
TX_2,2015-01-29,9178.75
TX_2,2015-01-30,11244.91
TX_2,2015-01-31,13803.74
TX_2,2015-02-01,14650.550000000001
TX_2,2015-02-02,10087.54
TX_2,2015-02-03,9990.460000000001
TX_2,2015-02-04,10990.45
TX_2,2015-02-05,9804.01
TX_2,2015-02-06,11710.66
TX_2,2015-02-07,14618.960000000001
TX_2,2015-02-08,15710.78
TX_2,2015-02-09,12167.82
TX_2,2015-02-10,10339.86
TX_2,2015-02-11,11268.65
TX_2,2015-02-12,12045.69
TX_2,2015-02-13,12491.94
TX_2,2015-02-14,13161.47
TX_2,2015-02-15,15801.75
TX_2,2015-02-16,11577.43
TX_2,2015-02-17,9657.58
TX_2,2015-02-18,9231.67
TX_2,2015-02-19,10029.26
TX_2,2015-02-20,11372.56
TX_2,2015-02-21,14772.7
TX_2,2015-02-22,15268.54
TX_2,2015-02-23,9970.97
TX_2,2015-02-24,9682.23
TX_2,2015-02-25,9997.12
TX_2,2015-02-26,9651.43
TX_2,2015-02-27,10102.58
TX_2,2015-02-28,13483.300000000001
TX_2,2015-03-01,17071.670000000002
TX_2,2015-03-02,11934.41
TX_2,2015-03-03,11897.210000000001
TX_2,2015-03-04,10004.0
TX_2,2015-03-05,9738.78
TX_2,2015-03-06,11148.28
TX_2,2015-03-07,14441.61
TX_2,2015-03-08,14486.18
TX_2,2015-03-09,11196.06
TX_2,2015-03-10,11657.28
TX_2,2015-03-11,10755.69
TX_2,2015-03-12,11641.55
TX_2,2015-03-13,13443.73
TX_2,2015-03-14,14343.01
TX_2,2015-03-15,15731.18
TX_2,2015-03-16,12867.19
TX_2,2015-03-17,11051.97
TX_2,2015-03-18,10211.32
TX_2,2015-03-19,10387.880000000001
TX_2,2015-03-20,11239.59
TX_2,2015-03-21,12407.84
TX_2,2015-03-22,14951.3
TX_2,2015-03-23,11648.7
TX_2,2015-03-24,457.55
TX_2,2015-03-25,19427.47
TX_2,2015-03-26,9164.75
TX_2,2015-03-27,10498.0
TX_2,2015-03-28,13483.25
TX_2,2015-03-29,15995.28
TX_2,2015-03-30,10235.88
TX_2,2015-03-31,9833.58
TX_2,2015-04-01,11233.09
TX_2,2015-04-02,10355.2
TX_2,2015-04-03,13744.76
TX_2,2015-04-04,14890.49
TX_2,2015-04-05,14774.64
TX_2,2015-04-06,13112.99
TX_2,2015-04-07,11439.45
TX_2,2015-04-08,11038.73
TX_2,2015-04-09,12131.460000000001
TX_2,2015-04-10,11352.18
TX_2,2015-04-11,15289.35
TX_2,2015-04-12,15683.460000000001
TX_2,2015-04-13,12635.880000000001
TX_2,2015-04-14,9742.72
TX_2,2015-04-15,11182.93
TX_2,2015-04-16,10064.52
TX_2,2015-04-17,10268.380000000001
TX_2,2015-04-18,15013.3
TX_2,2015-04-19,15475.44
TX_2,2015-04-20,11449.03
TX_2,2015-04-21,10191.35
TX_2,2015-04-22,10277.95
TX_2,2015-04-23,10767.47
TX_2,2015-04-24,11231.55
TX_2,2015-04-25,14294.89
TX_2,2015-04-26,14464.91
TX_2,2015-04-27,11167.28
TX_2,2015-04-28,9473.44
TX_2,2015-04-29,8862.78
TX_2,2015-04-30,9989.26
TX_2,2015-05-01,12239.53
TX_2,2015-05-02,14585.15
TX_2,2015-05-03,15805.0
TX_2,2015-05-04,11826.53
TX_2,2015-05-05,10408.49
TX_2,2015-05-06,9970.630000000001
TX_2,2015-05-07,11499.51
TX_2,2015-05-08,11683.22
TX_2,2015-05-09,13863.84
TX_2,2015-05-10,12098.51
TX_2,2015-05-11,12915.3
TX_2,2015-05-12,10300.7
TX_2,2015-05-13,11491.09
TX_2,2015-05-14,10942.03
TX_2,2015-05-15,11944.460000000001
TX_2,2015-05-16,14897.5
TX_2,2015-05-17,14504.380000000001
TX_2,2015-05-18,11074.17
TX_2,2015-05-19,9490.61
TX_2,2015-05-20,10305.24
TX_2,2015-05-21,9905.42
TX_2,2015-05-22,11365.44
TX_2,2015-05-23,14078.83
TX_2,2015-05-24,13169.14
TX_2,2015-05-25,12563.59
TX_2,2015-05-26,10140.78
TX_2,2015-05-27,10482.75
TX_2,2015-05-28,9993.14
TX_2,2015-05-29,10553.58
TX_2,2015-05-30,11920.19
TX_2,2015-05-31,14665.37
TX_2,2015-06-01,12296.37
TX_2,2015-06-02,10405.33
TX_2,2015-06-03,11131.13
TX_2,2015-06-04,10605.23
TX_2,2015-06-05,12272.05
TX_2,2015-06-06,13938.18
TX_2,2015-06-07,15294.33
TX_2,2015-06-08,11815.95
TX_2,2015-06-09,10905.380000000001
TX_2,2015-06-10,10787.87
TX_2,2015-06-11,11059.53
TX_2,2015-06-12,12458.64
TX_2,2015-06-13,13631.43
TX_2,2015-06-14,14639.57
TX_2,2015-06-15,20301.65
TX_2,2015-06-16,6875.6
TX_2,2015-06-17,7386.31
TX_2,2015-06-18,10205.24
TX_2,2015-06-19,10790.53
TX_2,2015-06-20,13211.08
TX_2,2015-06-21,12132.75
TX_2,2015-06-22,9980.69
TX_2,2015-06-23,9639.64
TX_2,2015-06-24,10185.15
TX_2,2015-06-25,9268.12
TX_2,2015-06-26,10578.41
TX_2,2015-06-27,13131.53
TX_2,2015-06-28,13092.07
TX_2,2015-06-29,10209.93
TX_2,2015-06-30,8270.58
TX_2,2015-07-01,10871.81
TX_2,2015-07-02,12384.76
TX_2,2015-07-03,15671.44
TX_2,2015-07-04,11656.53
TX_2,2015-07-05,12682.12
TX_2,2015-07-06,12291.66
TX_2,2015-07-07,11397.02
TX_2,2015-07-08,10796.81
TX_2,2015-07-09,10677.12
TX_2,2015-07-10,12031.14
TX_2,2015-07-11,13848.98
TX_2,2015-07-12,15987.37
TX_2,2015-07-13,12998.880000000001
TX_2,2015-07-14,10454.84
TX_2,2015-07-15,11637.53
TX_2,2015-07-16,11001.11
TX_2,2015-07-17,12464.68
TX_2,2015-07-18,14695.210000000001
TX_2,2015-07-19,14520.4
TX_2,2015-07-20,11751.33
TX_2,2015-07-21,9461.78
TX_2,2015-07-22,9553.85
TX_2,2015-07-23,10641.57
TX_2,2015-07-24,11939.99
TX_2,2015-07-25,13667.26
TX_2,2015-07-26,13657.15
TX_2,2015-07-27,11198.61
TX_2,2015-07-28,10220.2
TX_2,2015-07-29,9842.04
TX_2,2015-07-30,9945.630000000001
TX_2,2015-07-31,12422.2
TX_2,2015-08-01,14926.94
TX_2,2015-08-02,15125.72
TX_2,2015-08-03,13214.460000000001
TX_2,2015-08-04,11044.36
TX_2,2015-08-05,11072.72
TX_2,2015-08-06,12185.17
TX_2,2015-08-07,13075.79
TX_2,2015-08-08,13977.11
TX_2,2015-08-09,15892.53
TX_2,2015-08-10,10968.84
TX_2,2015-08-11,9876.82
TX_2,2015-08-12,10675.22
TX_2,2015-08-13,12022.79
TX_2,2015-08-14,12730.68
TX_2,2015-08-15,14799.4
TX_2,2015-08-16,14910.92
TX_2,2015-08-17,11766.19
TX_2,2015-08-18,10164.960000000001
TX_2,2015-08-19,9328.35
TX_2,2015-08-20,9842.31
TX_2,2015-08-21,11540.39
TX_2,2015-08-22,14404.62
TX_2,2015-08-23,15276.66
TX_2,2015-08-24,12059.9
TX_2,2015-08-25,9011.4
TX_2,2015-08-26,10023.83
TX_2,2015-08-27,9308.57
TX_2,2015-08-28,9777.72
TX_2,2015-08-29,12630.32
TX_2,2015-08-30,14856.6
TX_2,2015-08-31,10222.960000000001
TX_2,2015-09-01,10643.09
TX_2,2015-09-02,10485.84
TX_2,2015-09-03,10326.960000000001
TX_2,2015-09-04,10449.49
TX_2,2015-09-05,13571.56
TX_2,2015-09-06,12587.06
TX_2,2015-09-07,14541.85
TX_2,2015-09-08,10100.73
TX_2,2015-09-09,9612.31
TX_2,2015-09-10,9650.65
TX_2,2015-09-11,10643.17
TX_2,2015-09-12,15267.55
TX_2,2015-09-13,16141.050000000001
TX_2,2015-09-14,11627.22
TX_2,2015-09-15,10373.18
TX_2,2015-09-16,9514.13
TX_2,2015-09-17,10095.16
TX_2,2015-09-18,11429.09
TX_2,2015-09-19,14684.12
TX_2,2015-09-20,15907.6
TX_2,2015-09-21,10583.8
TX_2,2015-09-22,9884.92
TX_2,2015-09-23,11168.62
TX_2,2015-09-24,9943.73
TX_2,2015-09-25,11990.89
TX_2,2015-09-26,14156.02
TX_2,2015-09-27,14229.62
TX_2,2015-09-28,10914.83
TX_2,2015-09-29,10017.83
TX_2,2015-09-30,9208.61
TX_2,2015-10-01,12284.94
TX_2,2015-10-02,12141.33
TX_2,2015-10-03,15455.24
TX_2,2015-10-04,15744.89
TX_2,2015-10-05,12322.55
TX_2,2015-10-06,11197.56
TX_2,2015-10-07,10323.48
TX_2,2015-10-08,10835.72
TX_2,2015-10-09,12808.93
TX_2,2015-10-10,13508.710000000001
TX_2,2015-10-11,15871.94
TX_2,2015-10-12,12234.22
TX_2,2015-10-13,10934.710000000001
TX_2,2015-10-14,9894.57
TX_2,2015-10-15,10776.84
TX_2,2015-10-16,12239.300000000001
TX_2,2015-10-17,14104.65
TX_2,2015-10-18,15037.74
TX_2,2015-10-19,11492.89
TX_2,2015-10-20,10139.2
TX_2,2015-10-21,10308.7
TX_2,2015-10-22,10229.4
TX_2,2015-10-23,13179.8
TX_2,2015-10-24,13893.65
TX_2,2015-10-25,12214.16
TX_2,2015-10-26,12105.35
TX_2,2015-10-27,9670.22
TX_2,2015-10-28,9617.31
TX_2,2015-10-29,9757.21
TX_2,2015-10-30,12742.7
TX_2,2015-10-31,10397.39
TX_2,2015-11-01,15008.85
TX_2,2015-11-02,11412.04
TX_2,2015-11-03,11075.37
TX_2,2015-11-04,10176.89
TX_2,2015-11-05,11216.84
TX_2,2015-11-06,11841.84
TX_2,2015-11-07,15114.68
TX_2,2015-11-08,15288.880000000001
TX_2,2015-11-09,11085.79
TX_2,2015-11-10,10868.52
TX_2,2015-11-11,9941.01
TX_2,2015-11-12,9594.960000000001
TX_2,2015-11-13,10893.91
TX_2,2015-11-14,13333.210000000001
TX_2,2015-11-15,16039.0
TX_2,2015-11-16,12557.66
TX_2,2015-11-17,8281.01
TX_2,2015-11-18,11079.7
TX_2,2015-11-19,11255.14
TX_2,2015-11-20,11106.82
TX_2,2015-11-21,13898.25
TX_2,2015-11-22,14242.93
TX_2,2015-11-23,10586.85
TX_2,2015-11-24,10961.47
TX_2,2015-11-25,13043.050000000001
TX_2,2015-11-26,8921.16
TX_2,2015-11-27,9343.38
TX_2,2015-11-28,10888.26
TX_2,2015-11-29,11504.98
TX_2,2015-11-30,10008.6
TX_2,2015-12-01,10753.59
TX_2,2015-12-02,9129.12
TX_2,2015-12-03,10699.42
TX_2,2015-12-04,9819.25
TX_2,2015-12-05,12619.07
TX_2,2015-12-06,14957.91
TX_2,2015-12-07,12108.56
TX_2,2015-12-08,9887.48
TX_2,2015-12-09,9976.19
TX_2,2015-12-10,10218.61
TX_2,2015-12-11,11545.49
TX_2,2015-12-12,14304.53
TX_2,2015-12-13,14471.99
TX_2,2015-12-14,13572.640000000001
TX_2,2015-12-15,12765.39
TX_2,2015-12-16,11615.11
TX_2,2015-12-17,11646.67
TX_2,2015-12-18,11040.43
TX_2,2015-12-19,13161.04
TX_2,2015-12-20,14793.56
TX_2,2015-12-21,12183.16
TX_2,2015-12-22,11489.36
TX_2,2015-12-23,12207.04
TX_2,2015-12-24,12909.61
TX_2,2015-12-25,0.0
TX_2,2015-12-26,13769.2
TX_2,2015-12-27,12123.82
TX_2,2015-12-28,11101.550000000001
TX_2,2015-12-29,10151.84
TX_2,2015-12-30,10263.81
TX_2,2015-12-31,13665.89
TX_2,2016-01-01,10017.4
TX_2,2016-01-02,12716.47
TX_2,2016-01-03,14018.78
TX_2,2016-01-04,11826.67
TX_2,2016-01-05,10763.68
TX_2,2016-01-06,9375.62
TX_2,2016-01-07,12090.130000000001
TX_2,2016-01-08,11055.68
TX_2,2016-01-09,15229.97
TX_2,2016-01-10,15344.93
TX_2,2016-01-11,12163.97
TX_2,2016-01-12,10166.34
TX_2,2016-01-13,10577.28
TX_2,2016-01-14,10217.94
TX_2,2016-01-15,12256.73
TX_2,2016-01-16,15022.54
TX_2,2016-01-17,16351.27
TX_2,2016-01-18,12109.59
TX_2,2016-01-19,10302.42
TX_2,2016-01-20,10083.37
TX_2,2016-01-21,10061.26
TX_2,2016-01-22,11720.07
TX_2,2016-01-23,13833.880000000001
TX_2,2016-01-24,15516.6
TX_2,2016-01-25,11363.07
TX_2,2016-01-26,8664.08
TX_2,2016-01-27,10847.67
TX_2,2016-01-28,10434.48
TX_2,2016-01-29,11393.43
TX_2,2016-01-30,14053.75
TX_2,2016-01-31,15507.29
TX_2,2016-02-01,14047.25
TX_2,2016-02-02,10296.56
TX_2,2016-02-03,11866.04
TX_2,2016-02-04,10325.39
TX_2,2016-02-05,12687.39
TX_2,2016-02-06,17274.77
TX_2,2016-02-07,16800.65
TX_2,2016-02-08,12494.14
TX_2,2016-02-09,12274.87
TX_2,2016-02-10,13997.47
TX_2,2016-02-11,15717.68
TX_2,2016-02-12,13944.210000000001
TX_2,2016-02-13,16934.93
TX_2,2016-02-14,16501.76
TX_2,2016-02-15,13878.3
TX_2,2016-02-16,11421.93
TX_2,2016-02-17,11572.09
TX_2,2016-02-18,11993.43
TX_2,2016-02-19,12853.59
TX_2,2016-02-20,16484.44
TX_2,2016-02-21,17664.13
TX_2,2016-02-22,12479.91
TX_2,2016-02-23,11712.03
TX_2,2016-02-24,11793.93
TX_2,2016-02-25,12074.65
TX_2,2016-02-26,12493.45
TX_2,2016-02-27,14158.24
TX_2,2016-02-28,16577.24
TX_2,2016-02-29,12476.16
TX_2,2016-03-01,12530.210000000001
TX_2,2016-03-02,11324.26
TX_2,2016-03-03,12907.960000000001
TX_2,2016-03-04,11323.91
TX_2,2016-03-05,15346.130000000001
TX_2,2016-03-06,17603.260000000002
TX_2,2016-03-07,13841.43
TX_2,2016-03-08,11242.56
TX_2,2016-03-09,10306.85
TX_2,2016-03-10,12041.77
TX_2,2016-03-11,13462.53
TX_2,2016-03-12,14687.6
TX_2,2016-03-13,17182.62
TX_2,2016-03-14,13771.43
TX_2,2016-03-15,12960.18
TX_2,2016-03-16,11465.59
TX_2,2016-03-17,12474.19
TX_2,2016-03-18,12591.630000000001
TX_2,2016-03-19,14375.78
TX_2,2016-03-20,15377.14
TX_2,2016-03-21,11625.58
TX_2,2016-03-22,12247.2
TX_2,2016-03-23,12184.22
TX_2,2016-03-24,10326.2
TX_2,2016-03-25,14021.98
TX_2,2016-03-26,16603.55
TX_2,2016-03-27,14831.99
TX_2,2016-03-28,11916.07
TX_2,2016-03-29,9278.0
TX_2,2016-03-30,9962.75
TX_2,2016-03-31,11090.65
TX_2,2016-04-01,13587.44
TX_2,2016-04-02,15025.49
TX_2,2016-04-03,17091.03
TX_2,2016-04-04,12076.300000000001
TX_2,2016-04-05,11962.95
TX_2,2016-04-06,10679.38
TX_2,2016-04-07,11831.72
TX_2,2016-04-08,11822.75
TX_2,2016-04-09,15661.51
TX_2,2016-04-10,16190.25
TX_2,2016-04-11,12959.89
TX_2,2016-04-12,11321.01
TX_2,2016-04-13,11260.65
TX_2,2016-04-14,12365.32
TX_2,2016-04-15,12156.81
TX_2,2016-04-16,14777.02
TX_2,2016-04-17,16408.22
TX_2,2016-04-18,10750.05
TX_2,2016-04-19,12201.44
TX_2,2016-04-20,11278.960000000001
TX_2,2016-04-21,11409.73
TX_2,2016-04-22,12494.57
TX_2,2016-04-23,14575.460000000001
TX_2,2016-04-24,14696.53
TX_2,2016-04-25,12968.33
TX_2,2016-04-26,11595.4
TX_2,2016-04-27,10495.51
TX_2,2016-04-28,11490.03
TX_2,2016-04-29,12775.54
TX_2,2016-04-30,15266.48
TX_2,2016-05-01,16405.93
TX_2,2016-05-02,12288.210000000001
TX_2,2016-05-03,13094.97
TX_2,2016-05-04,11202.27
TX_2,2016-05-05,11814.86
TX_2,2016-05-06,13586.64
TX_2,2016-05-07,15389.28
TX_2,2016-05-08,13660.0
TX_2,2016-05-09,13729.48
TX_2,2016-05-10,12265.75
TX_2,2016-05-11,12125.64
TX_2,2016-05-12,12952.73
TX_2,2016-05-13,13981.54
TX_2,2016-05-14,14289.23
TX_2,2016-05-15,19045.34
